model,ship_id,val_rows,R1,R3,R5,gallery_count,ship_max_day_fraction,ship_top3_day_fraction,majority_date_global_fraction,ship_concentration_bin,global_spike_bin,gallery_count_bin,Score
projection_clip_trainonly,261,30,0.03333333333333333,0.03333333333333333,0.03333333333333333,14,1.0,1.0,0.11570247933884298,>75%,10-20%,Q1_low_count,0.03333333333333333
projection_clip_trainonly,268,25,0.04,0.04,0.08,106,0.27358490566037735,0.6792452830188679,0.6681034482758621,25-50%,>50%,Q4_high_count,0.048
projection_clip_trainonly,269,7,0.14285714285714285,0.14285714285714285,0.42857142857142855,33,0.5454545454545454,1.0,0.6658595641646489,50-75%,>50%,Q1_low_count,0.19999999999999998
projection_clip_trainonly,271,14,0.07142857142857142,0.07142857142857142,0.07142857142857142,79,0.35443037974683544,0.9746835443037974,0.16920731707317074,25-50%,10-20%,Q3,0.07142857142857142
projection_clip_trainonly,276,33,0.0,0.0,0.0,252,0.11507936507936507,0.3055555555555556,0.08662280701754387,<=25%,<=10%,Q4_high_count,0.0
projection_clip_trainonly,277,22,0.0,0.0,0.0,166,0.12650602409638553,0.35542168674698793,0.019878520154610713,<=25%,<=10%,Q4_high_count,0.0
projection_clip_trainonly,278,11,0.0,0.0,0.09090909090909091,36,0.3888888888888889,0.9444444444444444,0.027210884353741496,25-50%,<=10%,Q1_low_count,0.018181818181818184
projection_clip_trainonly,280,13,0.0,0.0,0.07692307692307693,85,0.29411764705882354,0.6823529411764706,0.125,25-50%,10-20%,Q4_high_count,0.015384615384615385
projection_clip_trainonly,283,6,0.16666666666666666,0.3333333333333333,0.5,36,0.16666666666666666,0.5,0.019955654101995565,<=25%,<=10%,Q1_low_count,0.2833333333333333
projection_clip_trainonly,288,9,0.0,0.0,0.0,28,0.32142857142857145,0.8214285714285714,0.06478658536585366,25-50%,<=10%,Q1_low_count,0.0
projection_clip_trainonly,293,7,0.0,0.0,0.14285714285714285,34,0.4117647058823529,1.0,0.012957317073170731,25-50%,<=10%,Q1_low_count,0.02857142857142857
projection_clip_trainonly,298,15,0.0,0.0,0.0,105,0.5238095238095238,0.7333333333333333,0.12195121951219512,50-75%,10-20%,Q4_high_count,0.0
projection_clip_trainonly,305,19,0.0,0.0,0.0,112,0.1875,0.5089285714285714,0.1706239646604086,<=25%,10-20%,Q4_high_count,0.0
projection_clip_trainonly,307,9,0.0,0.0,0.0,65,0.3230769230769231,0.8615384615384616,0.04656319290465632,25-50%,<=10%,Q3,0.0
projection_clip_trainonly,313,13,0.0,0.0,0.07692307692307693,70,0.21428571428571427,0.5714285714285714,0.16920731707317074,<=25%,10-20%,Q3,0.015384615384615385
projection_clip_trainonly,319,12,0.0,0.0,0.0,91,0.18681318681318682,0.5054945054945055,0.07327586206896551,<=25%,<=10%,Q4_high_count,0.0
projection_clip_trainonly,327,7,0.0,0.0,0.0,38,0.2631578947368421,0.5526315789473685,0.034787410270568746,25-50%,<=10%,Q2,0.0
projection_clip_trainonly,328,19,0.0,0.0,0.0,84,0.19047619047619047,0.5119047619047619,0.05135284373274434,<=25%,<=10%,Q4_high_count,0.0
projection_clip_trainonly,335,9,0.0,0.0,0.0,37,0.5945945945945946,1.0,0.6658595641646489,50-75%,>50%,Q2,0.0
projection_clip_trainonly,345,10,0.0,0.0,0.0,63,0.3333333333333333,0.8095238095238095,0.036443953616786304,25-50%,<=10%,Q3,0.0
projection_clip_trainonly,348,7,0.0,0.0,0.0,39,0.1794871794871795,0.4358974358974359,0.0491307634164777,<=25%,<=10%,Q2,0.0
projection_clip_trainonly,355,9,0.0,0.3333333333333333,0.4444444444444444,28,0.5,1.0,0.22518159806295399,25-50%,20-50%,Q1_low_count,0.18888888888888888
projection_clip_trainonly,356,12,0.08333333333333333,0.16666666666666666,0.16666666666666666,36,1.0,1.0,0.28512396694214875,>75%,20-50%,Q2,0.125
projection_clip_trainonly,360,21,0.0,0.0,0.0,123,0.4065040650406504,0.7723577235772358,0.16920731707317074,25-50%,10-20%,Q4_high_count,0.0
projection_clip_trainonly,361,12,0.0,0.0,0.0,81,0.14814814814814814,0.3333333333333333,0.02418745275888133,<=25%,<=10%,Q4_high_count,0.0
quick_target100_mel96_f16000,3,16,0.0,0.0,0.0,99,0.31313131313131315,0.6767676767676768,0.6658595641646489,25-50%,>50%,Q4_high_count,0.0
quick_target100_mel96_f16000,7,13,0.0,0.07692307692307693,0.07692307692307693,66,0.3333333333333333,0.7575757575757576,0.17073170731707318,25-50%,10-20%,Q3,0.038461538461538464
quick_target100_mel96_f16000,11,12,0.16666666666666666,0.16666666666666666,0.5,25,0.8,1.0,0.056402439024390245,>75%,<=10%,Q1_low_count,0.23333333333333334
quick_target100_mel96_f16000,13,8,0.0,0.0,0.0,44,0.20454545454545456,0.4090909090909091,0.6658595641646489,<=25%,>50%,Q2,0.0
quick_target100_mel96_f16000,14,9,0.0,0.0,0.0,34,0.3235294117647059,0.7941176470588235,0.06478658536585366,25-50%,<=10%,Q1_low_count,0.0
quick_target100_mel96_f16000,20,18,0.0,0.0,0.0,133,0.17293233082706766,0.41353383458646614,0.023743787962451683,<=25%,<=10%,Q4_high_count,0.0
quick_target100_mel96_f16000,30,66,0.0,0.0,0.0,422,0.10900473933649289,0.2914691943127962,0.04417448923246825,<=25%,<=10%,Q4_high_count,0.0
quick_target100_mel96_f16000,32,23,0.0,0.0,0.0,155,0.12903225806451613,0.2838709677419355,0.03257868580894534,<=25%,<=10%,Q4_high_count,0.0
quick_target100_mel96_f16000,34,8,0.0,0.0,0.0,52,0.17307692307692307,0.4423076923076923,0.018221976808393152,<=25%,<=10%,Q3,0.0
quick_target100_mel96_f16000,38,10,0.0,0.0,0.0,62,0.3548387096774194,0.6129032258064516,0.050997782705099776,25-50%,<=10%,Q3,0.0
quick_target100_mel96_f16000,43,28,0.0,0.0,0.0,51,0.6274509803921569,1.0,0.059083379348426286,50-75%,<=10%,Q2,0.0
quick_target100_mel96_f16000,50,6,0.0,0.0,0.0,35,0.34285714285714286,0.8571428571428571,0.16920731707317074,25-50%,10-20%,Q1_low_count,0.0
quick_target100_mel96_f16000,52,13,0.0,0.0,0.0,70,0.34285714285714286,0.7142857142857143,0.056402439024390245,25-50%,<=10%,Q3,0.0
quick_target100_mel96_f16000,53,20,0.0,0.0,0.0,141,0.23404255319148937,0.5319148936170213,0.03552532123960695,<=25%,<=10%,Q4_high_count,0.0
quick_target100_mel96_f16000,55,10,0.0,0.0,0.0,52,0.25,0.5576923076923077,0.6658595641646489,<=25%,>50%,Q3,0.0
quick_target100_mel96_f16000,61,15,0.13333333333333333,0.13333333333333333,0.13333333333333333,105,0.22857142857142856,0.5047619047619047,0.125,<=25%,10-20%,Q4_high_count,0.13333333333333333
quick_target100_mel96_f16000,62,10,0.0,0.0,0.0,65,0.23076923076923078,0.46153846153846156,0.024295969077857537,<=25%,<=10%,Q3,0.0
quick_target100_mel96_f16000,74,6,0.0,0.0,0.0,43,0.3023255813953488,0.6046511627906976,0.021164021164021163,25-50%,<=10%,Q2,0.0
quick_target100_mel96_f16000,77,8,0.0,0.125,0.125,45,0.28888888888888886,0.6666666666666666,0.03147432357813363,25-50%,<=10%,Q2,0.0625
quick_target100_mel96_f16000,88,6,0.0,0.16666666666666666,0.16666666666666666,33,1.0,1.0,0.28512396694214875,>75%,20-50%,Q1_low_count,0.08333333333333333
quick_target100_mel96_f16000,89,19,0.0,0.0,0.0,60,0.5,1.0,0.056402439024390245,25-50%,<=10%,Q3,0.0
quick_target100_mel96_f16000,90,9,0.0,0.0,0.0,48,0.3125,0.75,0.08003048780487805,25-50%,<=10%,Q2,0.0
quick_target100_mel96_f16000,91,12,0.0,0.08333333333333333,0.5,23,0.5652173913043478,1.0,0.020579268292682928,50-75%,<=10%,Q1_low_count,0.125
quick_target100_mel96_f16000,94,33,0.06060606060606061,0.06060606060606061,0.06060606060606061,1,1.0,1.0,0.125,>75%,10-20%,Q1_low_count,0.06060606060606061
quick_target100_mel96_f16000,97,16,0.0,0.0,0.0,66,0.5757575757575758,1.0,0.26859504132231404,50-75%,20-50%,Q3,0.0
quick_target100_mel96_f16000,98,7,0.0,0.0,0.0,46,0.17391304347826086,0.43478260869565216,0.07331821617535904,<=25%,<=10%,Q2,0.0
quick_target100_mel96_f16000,105,14,0.0,0.0,0.0,42,0.5952380952380952,1.0,0.019054878048780487,50-75%,<=10%,Q2,0.0
quick_target100_mel96_f16000,106,8,0.0,0.0,0.0,57,0.3684210526315789,0.7192982456140351,0.08677685950413223,25-50%,<=10%,Q3,0.0
quick_target100_mel96_f16000,108,8,0.0,0.0,0.0,59,0.3559322033898305,0.6610169491525424,0.16228070175438597,25-50%,10-20%,Q3,0.0
quick_target100_mel96_f16000,112,13,0.0,0.0,0.0,81,0.25925925925925924,0.654320987654321,0.08425720620842572,25-50%,<=10%,Q3,0.0
quick_target100_mel96_f16000,120,17,0.0,0.0,0.0,62,0.27419354838709675,0.7741935483870968,0.05366591080876795,25-50%,<=10%,Q3,0.0
quick_target100_mel96_f16000,122,18,0.0,0.05555555555555555,0.05555555555555555,111,0.38738738738738737,0.7837837837837838,0.125,25-50%,10-20%,Q4_high_count,0.027777777777777776
quick_target100_mel96_f16000,126,16,0.0,0.875,0.875,21,0.9523809523809523,1.0,0.22807017543859648,>75%,20-50%,Q1_low_count,0.4375
quick_target100_mel96_f16000,132,14,0.0,0.0,0.0,100,0.16,0.46,0.16920731707317074,<=25%,10-20%,Q4_high_count,0.0
quick_target100_mel96_f16000,136,100,0.84,0.88,0.88,9,1.0,1.0,0.16228070175438597,>75%,10-20%,Q1_low_count,0.86
quick_target100_mel96_f16000,140,8,0.0,0.0,0.0,45,0.28888888888888886,0.7111111111111111,0.1706239646604086,25-50%,10-20%,Q2,0.0
quick_target100_mel96_f16000,143,21,0.0,0.0,0.0,133,0.21052631578947367,0.45864661654135336,0.05135284373274434,<=25%,<=10%,Q4_high_count,0.0
quick_target100_mel96_f16000,146,11,0.0,0.0,0.0,40,0.575,1.0,0.15570672713529857,50-75%,10-20%,Q2,0.0
quick_target100_mel96_f16000,148,7,0.0,0.0,0.0,38,0.3157894736842105,0.8421052631578947,0.17073170731707318,25-50%,10-20%,Q2,0.0
quick_target100_mel96_f16000,153,20,0.0,0.05,0.1,29,1.0,1.0,0.06478658536585366,>75%,<=10%,Q1_low_count,0.035
quick_target100_mel96_f16000,154,14,0.0,0.0,0.0,50,0.38,0.92,0.17355371900826447,25-50%,10-20%,Q2,0.0
quick_target100_mel96_f16000,155,28,0.0,0.0,0.0,181,0.09392265193370165,0.27624309392265195,0.06651884700665188,<=25%,<=10%,Q4_high_count,0.0
quick_target100_mel96_f16000,159,14,0.0,0.0,0.0,49,0.5510204081632653,1.0,0.1524122807017544,50-75%,10-20%,Q2,0.0
quick_target100_mel96_f16000,163,26,0.0,0.0,0.038461538461538464,139,0.33093525179856115,0.6762589928057554,0.05245720596355605,25-50%,<=10%,Q4_high_count,0.007692307692307693
quick_target100_mel96_f16000,170,14,0.07142857142857142,0.07142857142857142,0.07142857142857142,48,0.4166666666666667,0.8958333333333334,0.1706239646604086,25-50%,10-20%,Q2,0.07142857142857142
quick_target100_mel96_f16000,172,14,0.0,0.0,0.0,78,0.6666666666666666,1.0,0.1706239646604086,50-75%,10-20%,Q3,0.0
quick_target100_mel96_f16000,173,10,0.0,0.0,0.0,64,0.234375,0.59375,0.6658595641646489,<=25%,>50%,Q3,0.0
quick_target100_mel96_f16000,178,14,0.0,0.0,0.0,69,0.2753623188405797,0.7681159420289855,0.6658595641646489,25-50%,>50%,Q3,0.0
quick_target100_mel96_f16000,184,13,0.0,0.0,0.0,51,0.39215686274509803,0.9803921568627451,0.03552532123960695,25-50%,<=10%,Q3,0.0
quick_target100_mel96_f16000,186,6,0.0,0.0,0.16666666666666666,31,0.41935483870967744,0.9354838709677419,0.22807017543859648,25-50%,20-50%,Q1_low_count,0.03333333333333333
quick_target100_mel96_f16000,189,13,0.0,0.0,0.0,41,0.4146341463414634,1.0,0.1524122807017544,25-50%,10-20%,Q2,0.0
quick_target100_mel96_f16000,190,6,0.0,0.0,0.8333333333333334,31,0.22580645161290322,0.5483870967741935,0.03325774754346183,<=25%,<=10%,Q1_low_count,0.16666666666666669
quick_target100_mel96_f16000,191,7,0.0,0.0,0.0,46,0.45652173913043476,0.9565217391304348,0.1706239646604086,25-50%,10-20%,Q2,0.0
quick_target100_mel96_f16000,192,6,0.0,0.16666666666666666,0.16666666666666666,34,0.2647058823529412,0.6470588235294118,0.15570672713529857,25-50%,10-20%,Q1_low_count,0.08333333333333333
quick_target100_mel96_f16000,195,8,0.0,0.0,0.0,52,0.5384615384615384,0.9423076923076923,0.15570672713529857,50-75%,10-20%,Q3,0.0
quick_target100_mel96_f16000,196,18,0.05555555555555555,0.05555555555555555,0.16666666666666666,48,0.5,1.0,0.17073170731707318,25-50%,10-20%,Q2,0.07777777777777778
quick_target100_mel96_f16000,201,46,0.0,0.0,0.0,100,0.66,1.0,0.16228070175438597,50-75%,10-20%,Q4_high_count,0.0
quick_target100_mel96_f16000,202,10,0.0,0.0,0.0,48,0.5625,1.0,0.042682926829268296,50-75%,<=10%,Q2,0.0
quick_target100_mel96_f16000,206,13,0.0,0.0,0.0,94,0.30851063829787234,0.7446808510638298,0.125,25-50%,10-20%,Q4_high_count,0.0
quick_target100_mel96_f16000,208,7,0.0,0.0,0.0,37,0.16216216216216217,0.4864864864864865,0.1706239646604086,<=25%,10-20%,Q2,0.0
quick_target100_mel96_f16000,212,12,0.0,0.0,0.0,49,0.42857142857142855,0.7959183673469388,0.036443953616786304,25-50%,<=10%,Q2,0.0
quick_target100_mel96_f16000,216,13,0.0,0.0,0.0,73,0.273972602739726,0.4794520547945205,0.082039911308204,25-50%,<=10%,Q3,0.0
quick_target100_mel96_f16000,217,6,0.0,0.0,0.16666666666666666,28,0.35714285714285715,0.9285714285714286,0.037347560975609755,25-50%,<=10%,Q1_low_count,0.03333333333333333
quick_target100_mel96_f16000,221,7,0.0,0.0,0.14285714285714285,34,0.35294117647058826,0.8529411764705882,0.037694013303769404,25-50%,<=10%,Q1_low_count,0.02857142857142857
quick_target100_mel96_f16000,231,10,0.0,0.2,0.7,22,0.5454545454545454,1.0,0.06478658536585366,50-75%,<=10%,Q1_low_count,0.19999999999999998
quick_target100_mel96_f16000,237,6,0.0,0.0,0.0,36,0.2777777777777778,0.4722222222222222,0.07095343680709534,25-50%,<=10%,Q1_low_count,0.0
quick_target100_mel96_f16000,240,15,0.0,0.0,0.0,98,0.35714285714285715,0.7959183673469388,0.03277439024390244,25-50%,<=10%,Q4_high_count,0.0
quick_target100_mel96_f16000,241,6,0.0,0.0,0.0,43,0.13953488372093023,0.37209302325581395,0.0176697956929873,<=25%,<=10%,Q2,0.0
quick_target100_mel96_f16000,242,30,0.06666666666666667,0.6,0.6333333333333333,12,1.0,1.0,0.26859504132231404,>75%,20-50%,Q1_low_count,0.33999999999999997
quick_target100_mel96_f16000,243,11,0.0,0.0,0.0,65,0.24615384615384617,0.49230769230769234,0.04212860310421286,<=25%,<=10%,Q3,0.0
quick_target100_mel96_f16000,251,10,0.0,0.0,0.0,39,0.38461538461538464,0.8461538461538461,0.042682926829268296,25-50%,<=10%,Q2,0.0
quick_target100_mel96_f16000,254,16,0.0,0.0,0.0,83,0.27710843373493976,0.7228915662650602,0.6658595641646489,25-50%,>50%,Q4_high_count,0.0
quick_target100_mel96_f16000,256,15,0.0,0.0,0.0,72,0.2777777777777778,0.7777777777777778,0.06030701754385965,25-50%,<=10%,Q3,0.0
quick_target100_mel96_f16000,257,5,0.0,0.0,0.0,34,0.14705882352941177,0.3235294117647059,0.04417448923246825,<=25%,<=10%,Q1_low_count,0.0
quick_target100_mel96_f16000,260,17,0.0,0.0,0.0,73,0.8904109589041096,1.0,0.1706239646604086,>75%,10-20%,Q3,0.0
quick_target100_mel96_f16000,261,30,0.13333333333333333,0.8333333333333334,0.9333333333333333,14,1.0,1.0,0.11570247933884298,>75%,10-20%,Q1_low_count,0.5033333333333333
quick_target100_mel96_f16000,268,25,0.0,0.0,0.04,106,0.27358490566037735,0.6792452830188679,0.6681034482758621,25-50%,>50%,Q4_high_count,0.008
quick_target100_mel96_f16000,269,7,0.0,0.0,0.14285714285714285,33,0.5454545454545454,1.0,0.6658595641646489,50-75%,>50%,Q1_low_count,0.02857142857142857
quick_target100_mel96_f16000,271,14,0.0,0.0,0.0,79,0.35443037974683544,0.9746835443037974,0.16920731707317074,25-50%,10-20%,Q3,0.0
quick_target100_mel96_f16000,276,33,0.0,0.0,0.0,252,0.11507936507936507,0.3055555555555556,0.08662280701754387,<=25%,<=10%,Q4_high_count,0.0
quick_target100_mel96_f16000,277,22,0.0,0.0,0.0,166,0.12650602409638553,0.35542168674698793,0.019878520154610713,<=25%,<=10%,Q4_high_count,0.0
quick_target100_mel96_f16000,278,11,0.0,0.0,0.0,36,0.3888888888888889,0.9444444444444444,0.027210884353741496,25-50%,<=10%,Q1_low_count,0.0
quick_target100_mel96_f16000,280,13,0.0,0.0,0.0,85,0.29411764705882354,0.6823529411764706,0.125,25-50%,10-20%,Q4_high_count,0.0
quick_target100_mel96_f16000,283,6,0.0,0.0,0.0,36,0.16666666666666666,0.5,0.019955654101995565,<=25%,<=10%,Q1_low_count,0.0
quick_target100_mel96_f16000,288,9,0.0,0.0,0.0,28,0.32142857142857145,0.8214285714285714,0.06478658536585366,25-50%,<=10%,Q1_low_count,0.0
quick_target100_mel96_f16000,293,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,34,0.4117647058823529,1.0,0.012957317073170731,25-50%,<=10%,Q1_low_count,0.14285714285714285
quick_target100_mel96_f16000,298,15,0.0,0.0,0.0,105,0.5238095238095238,0.7333333333333333,0.12195121951219512,50-75%,10-20%,Q4_high_count,0.0
quick_target100_mel96_f16000,305,19,0.0,0.0,0.0,112,0.1875,0.5089285714285714,0.1706239646604086,<=25%,10-20%,Q4_high_count,0.0
quick_target100_mel96_f16000,307,9,0.0,0.0,0.0,65,0.3230769230769231,0.8615384615384616,0.04656319290465632,25-50%,<=10%,Q3,0.0
quick_target100_mel96_f16000,313,13,0.0,0.0,0.0,70,0.21428571428571427,0.5714285714285714,0.16920731707317074,<=25%,10-20%,Q3,0.0
quick_target100_mel96_f16000,319,12,0.0,0.0,0.0,91,0.18681318681318682,0.5054945054945055,0.07327586206896551,<=25%,<=10%,Q4_high_count,0.0
quick_target100_mel96_f16000,327,7,0.0,0.0,0.0,38,0.2631578947368421,0.5526315789473685,0.034787410270568746,25-50%,<=10%,Q2,0.0
quick_target100_mel96_f16000,328,19,0.0,0.0,0.0,84,0.19047619047619047,0.5119047619047619,0.05135284373274434,<=25%,<=10%,Q4_high_count,0.0
quick_target100_mel96_f16000,335,9,0.0,0.0,0.1111111111111111,37,0.5945945945945946,1.0,0.6658595641646489,50-75%,>50%,Q2,0.022222222222222223
quick_target100_mel96_f16000,345,10,0.0,0.0,0.0,63,0.3333333333333333,0.8095238095238095,0.036443953616786304,25-50%,<=10%,Q3,0.0
quick_target100_mel96_f16000,348,7,0.0,0.0,0.0,39,0.1794871794871795,0.4358974358974359,0.0491307634164777,<=25%,<=10%,Q2,0.0
quick_target100_mel96_f16000,355,9,0.0,0.2222222222222222,0.4444444444444444,28,0.5,1.0,0.22518159806295399,25-50%,20-50%,Q1_low_count,0.15555555555555556
quick_target100_mel96_f16000,356,12,0.0,0.0,0.0,36,1.0,1.0,0.28512396694214875,>75%,20-50%,Q2,0.0
quick_target100_mel96_f16000,360,21,0.0,0.047619047619047616,0.09523809523809523,123,0.4065040650406504,0.7723577235772358,0.16920731707317074,25-50%,10-20%,Q4_high_count,0.03333333333333333
quick_target100_mel96_f16000,361,12,0.0,0.0,0.0,81,0.14814814814814814,0.3333333333333333,0.02418745275888133,<=25%,<=10%,Q4_high_count,0.0
quick_target100_trainonly_mel96_f16000,3,16,0.0,0.0,0.0,99,0.31313131313131315,0.6767676767676768,0.6658595641646489,25-50%,>50%,Q4_high_count,0.0
quick_target100_trainonly_mel96_f16000,7,13,0.0,0.0,0.0,66,0.3333333333333333,0.7575757575757576,0.17073170731707318,25-50%,10-20%,Q3,0.0
quick_target100_trainonly_mel96_f16000,11,12,0.08333333333333333,0.3333333333333333,0.4166666666666667,25,0.8,1.0,0.056402439024390245,>75%,<=10%,Q1_low_count,0.225
quick_target100_trainonly_mel96_f16000,13,8,0.0,0.0,0.0,44,0.20454545454545456,0.4090909090909091,0.6658595641646489,<=25%,>50%,Q2,0.0
quick_target100_trainonly_mel96_f16000,14,9,0.0,0.0,0.1111111111111111,34,0.3235294117647059,0.7941176470588235,0.06478658536585366,25-50%,<=10%,Q1_low_count,0.022222222222222223
quick_target100_trainonly_mel96_f16000,20,18,0.0,0.0,0.0,133,0.17293233082706766,0.41353383458646614,0.023743787962451683,<=25%,<=10%,Q4_high_count,0.0
quick_target100_trainonly_mel96_f16000,30,66,0.0,0.0,0.0,422,0.10900473933649289,0.2914691943127962,0.04417448923246825,<=25%,<=10%,Q4_high_count,0.0
quick_target100_trainonly_mel96_f16000,32,23,0.0,0.043478260869565216,0.043478260869565216,155,0.12903225806451613,0.2838709677419355,0.03257868580894534,<=25%,<=10%,Q4_high_count,0.021739130434782608
quick_target100_trainonly_mel96_f16000,34,8,0.0,0.0,0.0,52,0.17307692307692307,0.4423076923076923,0.018221976808393152,<=25%,<=10%,Q3,0.0
quick_target100_trainonly_mel96_f16000,38,10,0.0,0.0,0.0,62,0.3548387096774194,0.6129032258064516,0.050997782705099776,25-50%,<=10%,Q3,0.0
quick_target100_trainonly_mel96_f16000,43,28,0.0,0.0,0.0,51,0.6274509803921569,1.0,0.059083379348426286,50-75%,<=10%,Q2,0.0
quick_target100_trainonly_mel96_f16000,50,6,0.0,0.0,0.0,35,0.34285714285714286,0.8571428571428571,0.16920731707317074,25-50%,10-20%,Q1_low_count,0.0
quick_target100_trainonly_mel96_f16000,52,13,0.0,0.0,0.0,70,0.34285714285714286,0.7142857142857143,0.056402439024390245,25-50%,<=10%,Q3,0.0
quick_target100_trainonly_mel96_f16000,53,20,0.0,0.0,0.0,141,0.23404255319148937,0.5319148936170213,0.03552532123960695,<=25%,<=10%,Q4_high_count,0.0
quick_target100_trainonly_mel96_f16000,55,10,0.0,0.0,0.0,52,0.25,0.5576923076923077,0.6658595641646489,<=25%,>50%,Q3,0.0
quick_target100_trainonly_mel96_f16000,61,15,0.0,0.0,0.06666666666666667,105,0.22857142857142856,0.5047619047619047,0.125,<=25%,10-20%,Q4_high_count,0.013333333333333334
quick_target100_trainonly_mel96_f16000,62,10,0.0,0.0,0.0,65,0.23076923076923078,0.46153846153846156,0.024295969077857537,<=25%,<=10%,Q3,0.0
quick_target100_trainonly_mel96_f16000,74,6,0.0,0.0,0.0,43,0.3023255813953488,0.6046511627906976,0.021164021164021163,25-50%,<=10%,Q2,0.0
quick_target100_trainonly_mel96_f16000,77,8,0.0,0.0,0.0,45,0.28888888888888886,0.6666666666666666,0.03147432357813363,25-50%,<=10%,Q2,0.0
quick_target100_trainonly_mel96_f16000,88,6,0.0,0.0,0.0,33,1.0,1.0,0.28512396694214875,>75%,20-50%,Q1_low_count,0.0
quick_target100_trainonly_mel96_f16000,89,19,0.0,0.0,0.0,60,0.5,1.0,0.056402439024390245,25-50%,<=10%,Q3,0.0
quick_target100_trainonly_mel96_f16000,90,9,0.0,0.1111111111111111,0.2222222222222222,48,0.3125,0.75,0.08003048780487805,25-50%,<=10%,Q2,0.07777777777777778
quick_target100_trainonly_mel96_f16000,91,12,0.0,0.4166666666666667,0.6666666666666666,23,0.5652173913043478,1.0,0.020579268292682928,50-75%,<=10%,Q1_low_count,0.2583333333333333
quick_target100_trainonly_mel96_f16000,94,33,0.0,0.0,0.0,1,1.0,1.0,0.125,>75%,10-20%,Q1_low_count,0.0
quick_target100_trainonly_mel96_f16000,97,16,0.0,0.0,0.0,66,0.5757575757575758,1.0,0.26859504132231404,50-75%,20-50%,Q3,0.0
quick_target100_trainonly_mel96_f16000,98,7,0.0,0.0,0.0,46,0.17391304347826086,0.43478260869565216,0.07331821617535904,<=25%,<=10%,Q2,0.0
quick_target100_trainonly_mel96_f16000,105,14,0.0,0.0,0.0,42,0.5952380952380952,1.0,0.019054878048780487,50-75%,<=10%,Q2,0.0
quick_target100_trainonly_mel96_f16000,106,8,0.0,0.0,0.0,57,0.3684210526315789,0.7192982456140351,0.08677685950413223,25-50%,<=10%,Q3,0.0
quick_target100_trainonly_mel96_f16000,108,8,0.0,0.0,0.0,59,0.3559322033898305,0.6610169491525424,0.16228070175438597,25-50%,10-20%,Q3,0.0
quick_target100_trainonly_mel96_f16000,112,13,0.0,0.0,0.0,81,0.25925925925925924,0.654320987654321,0.08425720620842572,25-50%,<=10%,Q3,0.0
quick_target100_trainonly_mel96_f16000,120,17,0.0,0.0,0.0,62,0.27419354838709675,0.7741935483870968,0.05366591080876795,25-50%,<=10%,Q3,0.0
quick_target100_trainonly_mel96_f16000,122,18,0.0,0.0,0.0,111,0.38738738738738737,0.7837837837837838,0.125,25-50%,10-20%,Q4_high_count,0.0
quick_target100_trainonly_mel96_f16000,126,16,0.0625,0.5,0.5625,21,0.9523809523809523,1.0,0.22807017543859648,>75%,20-50%,Q1_low_count,0.29375
quick_target100_trainonly_mel96_f16000,132,14,0.0,0.0,0.0,100,0.16,0.46,0.16920731707317074,<=25%,10-20%,Q4_high_count,0.0
quick_target100_trainonly_mel96_f16000,136,100,0.8,0.83,0.84,9,1.0,1.0,0.16228070175438597,>75%,10-20%,Q1_low_count,0.8170000000000001
quick_target100_trainonly_mel96_f16000,140,8,0.0,0.0,0.0,45,0.28888888888888886,0.7111111111111111,0.1706239646604086,25-50%,10-20%,Q2,0.0
quick_target100_trainonly_mel96_f16000,143,21,0.0,0.0,0.0,133,0.21052631578947367,0.45864661654135336,0.05135284373274434,<=25%,<=10%,Q4_high_count,0.0
quick_target100_trainonly_mel96_f16000,146,11,0.0,0.0,0.0,40,0.575,1.0,0.15570672713529857,50-75%,10-20%,Q2,0.0
quick_target100_trainonly_mel96_f16000,148,7,0.0,0.0,0.0,38,0.3157894736842105,0.8421052631578947,0.17073170731707318,25-50%,10-20%,Q2,0.0
quick_target100_trainonly_mel96_f16000,153,20,0.0,0.1,0.25,29,1.0,1.0,0.06478658536585366,>75%,<=10%,Q1_low_count,0.08
quick_target100_trainonly_mel96_f16000,154,14,0.0,0.0,0.0,50,0.38,0.92,0.17355371900826447,25-50%,10-20%,Q2,0.0
quick_target100_trainonly_mel96_f16000,155,28,0.0,0.0,0.0,181,0.09392265193370165,0.27624309392265195,0.06651884700665188,<=25%,<=10%,Q4_high_count,0.0
quick_target100_trainonly_mel96_f16000,159,14,0.0,0.0,0.0,49,0.5510204081632653,1.0,0.1524122807017544,50-75%,10-20%,Q2,0.0
quick_target100_trainonly_mel96_f16000,163,26,0.0,0.038461538461538464,0.038461538461538464,139,0.33093525179856115,0.6762589928057554,0.05245720596355605,25-50%,<=10%,Q4_high_count,0.019230769230769232
quick_target100_trainonly_mel96_f16000,170,14,0.0,0.0,0.07142857142857142,48,0.4166666666666667,0.8958333333333334,0.1706239646604086,25-50%,10-20%,Q2,0.014285714285714285
quick_target100_trainonly_mel96_f16000,172,14,0.0,0.0,0.0,78,0.6666666666666666,1.0,0.1706239646604086,50-75%,10-20%,Q3,0.0
quick_target100_trainonly_mel96_f16000,173,10,0.0,0.0,0.0,64,0.234375,0.59375,0.6658595641646489,<=25%,>50%,Q3,0.0
quick_target100_trainonly_mel96_f16000,178,14,0.0,0.0,0.0,69,0.2753623188405797,0.7681159420289855,0.6658595641646489,25-50%,>50%,Q3,0.0
