weights,w_r100s123_conservative,w_r80s123_balanced,w_r100s777_conservative,w_r100s123_val086,official_R@1,official_R@3,official_R@5,official_Score,official_top1_unique,official_top1_max_fraction,robust_mean_score,robust_min_score,robust_std_score,robust_mean_top1_max_fraction,balanced_score,conservative_score
"(0.2, 0.25, 0.25, 0.3)",0.2,0.25,0.25,0.3,0.04420629604822505,0.10113864701942397,0.14534494306764903,0.08151373074346951,30,0.6141995981245814,0.12022174332776317,0.09361801970905678,0.02155602258297494,0.5028171054495303,0.15641454420707385,0.12832274059799792
"(0.4, 0.4, 0.0, 0.2)",0.4,0.4,0.0,0.2,0.04420629604822505,0.09645010046885466,0.14400535833891492,0.07983924983255192,32,0.6068318821165438,0.11987152860077133,0.09544814641013609,0.019904482013727125,0.4977424351635481,0.15641006932090973,0.12756332303761997
"(0.2, 0.3, 0.2, 0.3)",0.2,0.3,0.2,0.3,0.043536503683858,0.10180843938379103,0.14534494306764903,0.08137977227059612,31,0.6135298057602143,0.12005997288892105,0.09399343031440638,0.021351114959141514,0.5022598307670425,0.15640698945268822,0.1283764874277993
"(0.4, 0.2, 0.2, 0.2)",0.4,0.2,0.2,0.2,0.044876088412592094,0.10314802411252512,0.1419959812458138,0.08178164768921634,31,0.6148693904889484,0.1200453931301408,0.09361801970905678,0.02165638112250002,0.5094487732998445,0.1564056421005433,0.1285906575437447
"(0.2, 0.45, 0.15, 0.2)",0.2,0.45,0.15,0.2,0.044876088412592094,0.09778968519758875,0.14400535833891492,0.08057602143335565,31,0.608841259209645,0.12022786296461022,0.09385265133740028,0.02117004457330442,0.5037605906999468,0.15640402118521926,0.1275023471020558
"(0.65, 0.3, 0.05, 0.0)",0.65,0.3,0.05,0.0,0.046215673141326186,0.09377093101138648,0.14936369725385132,0.0811118553248493,34,0.607501674480911,0.11972418475766353,0.09338338808071328,0.021914702535675908,0.5082399783394186,0.15640248295073284,0.12780354936520594
"(0.5, 0.3, 0.15, 0.05)",0.5,0.3,0.15,0.05,0.046215673141326186,0.09377093101138648,0.14601473543201607,0.08044206296048224,30,0.608171466845278,0.12016215413392328,0.09404035664007508,0.02179119892101604,0.5117299535152441,0.15639867538765134,0.12746224128051978
"(0.0, 0.45, 0.4, 0.15)",0.0,0.45,0.4,0.15,0.04688546550569324,0.0971198928332217,0.1406563965170797,0.08070997990622907,29,0.6028131279303416,0.1196533839617903,0.09291412482402628,0.021353928865448683,0.5060010986843657,0.15639845709048128,0.12716704231824222
"(0.05, 0.6, 0.0, 0.35)",0.05,0.6,0.0,0.35,0.041527126590756865,0.09845947756195579,0.14601473543201607,0.07950435365036838,30,0.5994641661085064,0.11943695407620658,0.09474425152510557,0.020804546137892167,0.4862760204629971,0.1563938085728518,0.12687647941292118
"(0.0, 0.55, 0.1, 0.35)",0.0,0.55,0.1,0.35,0.043536503683858,0.09778968519758875,0.144675150703282,0.08004018754186203,29,0.6034829202947086,0.11954681149810056,0.0946503988737682,0.020796954427930166,0.4910806387483415,0.15638976043264038,0.1273653869787461
"(0.3, 0.4, 0.3, 0.0)",0.3,0.4,0.3,0.0,0.04688546550569324,0.09310113864701942,0.14668452779638314,0.08070997990622908,29,0.6034829202947086,0.12002583067495265,0.09235100891600187,0.02246304439691148,0.5120898785189387,0.1563888769949764,0.12688548436423003
"(0.6, 0.4, 0.0, 0.0)",0.6,0.4,0.0,0.0,0.046215673141326186,0.09444072337575352,0.14534494306764903,0.08050904219691896,35,0.6028131279303416,0.11954502950591897,0.09351198871650213,0.021817629603267837,0.503635806794015,0.15638809687153776,0.12726503655517002
"(0.0, 0.35, 0.4, 0.25)",0.0,0.35,0.4,0.25,0.04554588077695914,0.0971198928332217,0.14333556597454788,0.08057602143335565,33,0.6068318821165438,0.12026023915601927,0.09314875645236978,0.0212566220157081,0.5040563020728154,0.15638585649807824,0.12715039965954056
"(0.4, 0.25, 0.2, 0.15)",0.4,0.25,0.2,0.15,0.044876088412592094,0.09778968519758875,0.14601473543201607,0.08097789685197589,31,0.6128600133958473,0.12033514477939038,0.09399343031440638,0.021105135857464343,0.5118291578477371,0.15638075477919236,0.1279746120091791
"(0.0, 0.5, 0.25, 0.25)",0.0,0.5,0.25,0.25,0.04554588077695914,0.09578030810448761,0.14266577361018085,0.08004018754186203,30,0.6014735432016075,0.11982102694070114,0.09343031440638197,0.021230248414855487,0.5007627541385737,0.156355340205513,0.126755344745053
"(0.45, 0.25, 0.0, 0.3)",0.45,0.25,0.0,0.3,0.042866711319490956,0.10113864701942397,0.14601473543201607,0.08097789685197589,31,0.6115204286671132,0.11980319520853253,0.09460347254809948,0.02091558529561935,0.4951559391478771,0.15635476403449117,0.12827963312602564
"(0.6, 0.0, 0.05, 0.35)",0.6,0.0,0.05,0.35,0.04085733422638982,0.09912926992632284,0.14132618888144674,0.07843268586738111,29,0.6014735432016075,0.12070698173048613,0.09482839680300895,0.021663406445425814,0.5014413395232089,0.1563328345191306,0.12584688426888557
"(0.25, 0.5, 0.15, 0.1)",0.25,0.5,0.15,0.1,0.04554588077695914,0.09444072337575352,0.14333556597454788,0.0797722705961152,28,0.6034829202947086,0.1203380084578414,0.09347724073205067,0.021972576070656714,0.5063675310543155,0.15632646137577566,0.12651089096214055
"(0.55, 0.25, 0.15, 0.05)",0.55,0.25,0.15,0.05,0.04554588077695914,0.09645010046885466,0.1480241125251172,0.0813127930341594,30,0.6115204286671132,0.11976601281841433,0.09394650398873769,0.021300142026636038,0.5132049973257262,0.1563239935468756,0.12828604502852825
"(0.05, 0.45, 0.4, 0.1)",0.05,0.45,0.4,0.1,0.04822505023442733,0.09578030810448761,0.14132618888144674,0.0811118553248493,29,0.6008037508372405,0.11938818545387989,0.09188174565931487,0.021676280550046036,0.5051615600570705,0.15632035098280053,0.12705272815450674
"(0.35, 0.45, 0.0, 0.2)",0.35,0.45,0.0,0.2,0.04420629604822505,0.0971198928332217,0.14333556597454788,0.07990622906898862,31,0.6048225050234427,0.119856253145799,0.09455654622243079,0.020197008716878673,0.498503037299349,0.1563173795724866,0.127184502180204
"(0.35, 0.25, 0.2, 0.2)",0.35,0.25,0.2,0.2,0.04554588077695914,0.09979906229068988,0.144675150703282,0.08164768921634294,31,0.6148693904889484,0.11987952016866084,0.09404035664007508,0.02119314835764972,0.5082556404387722,0.15631697913169906,0.1286678675363805
"(0.5, 0.2, 0.05, 0.25)",0.5,0.2,0.05,0.25,0.042866711319490956,0.09979906229068988,0.14534494306764903,0.08044206296048226,31,0.6121902210314802,0.12009073559610425,0.09521351478179257,0.02109226295877352,0.4992542514541613,0.15631102279276077,0.12804882035137855
"(0.4, 0.25, 0.05, 0.3)",0.4,0.25,0.05,0.3,0.04219691895512391,0.10314802411252512,0.144675150703282,0.08097789685197589,30,0.6115204286671132,0.11984957271118732,0.09441576724542469,0.021232942327547483,0.4973878218922936,0.15630728888580858,0.12818578047468823
"(0.6, 0.15, 0.1, 0.15)",0.6,0.15,0.1,0.15,0.04420629604822505,0.10247823174815807,0.14266577361018085,0.08137977227059612,33,0.6168787675820495,0.12008559405176741,0.09474425152510559,0.021384489301344598,0.5086033934470127,0.15630567694760888,0.1287518980331489
"(0.05, 0.5, 0.15, 0.3)",0.05,0.5,0.15,0.3,0.043536503683858,0.09778968519758875,0.14668452779638314,0.08044206296048226,29,0.6048225050234427,0.11949447320652765,0.09418113561708119,0.020898759756837432,0.49647142479717443,0.1563037282220341,0.12753263076902285
"(0.1, 0.35, 0.35, 0.2)",0.1,0.35,0.35,0.2,0.044876088412592094,0.0971198928332217,0.14735432016075017,0.08104487608841258,30,0.607501674480911,0.11995768974017104,0.09282027217268887,0.021334508763729537,0.5053093958184665,0.15628745074279138,0.12745501217475702
"(0.35, 0.5, 0.1, 0.05)",0.35,0.5,0.1,0.05,0.04554588077695914,0.09377093101138648,0.14601473543201607,0.08010716677829872,29,0.6021433355659745,0.12004353486386055,0.09291412482402628,0.022173137535114622,0.5066144912507738,0.15628626371927623,0.12656422919031185
"(0.4, 0.35, 0.2, 0.05)",0.4,0.35,0.2,0.05,0.046215673141326186,0.09511051574012057,0.14735432016075017,0.0811118553248493,29,0.6048225050234427,0.11978583603514303,0.09221022993899577,0.022000255985523697,0.5099415779563767,0.15627943057597382,0.1272169702943472
"(0.4, 0.35, 0.15, 0.1)",0.4,0.35,0.15,0.1,0.044876088412592094,0.09578030810448761,0.14534494306764903,0.08024112525117214,30,0.6068318821165438,0.12029718411924986,0.09352416705771938,0.021712026328917264,0.5075056617678517,0.15627561058180012,0.12700320878003182
"(0.25, 0.25, 0.25, 0.25)",0.25,0.25,0.25,0.25,0.043536503683858,0.10113864701942397,0.14400535833891492,0.08091091761553917,31,0.6162089752176825,0.12077281810443374,0.09404035664007508,0.021662819730903747,0.5062964172117601,0.1562725677573581,0.12793109593557672
"(0.4, 0.45, 0.0, 0.15)",0.4,0.45,0.0,0.15,0.044876088412592094,0.09578030810448761,0.1419959812458138,0.0795713328868051,31,0.6041527126590757,0.1197289932612327,0.09516658845612389,0.020126761259175955,0.4995747964609583,0.15626071347723838,0.12715462711486702
"(0.25, 0.35, 0.3, 0.1)",0.25,0.35,0.3,0.1,0.04554588077695914,0.09578030810448761,0.1480241125251172,0.0811118553248493,29,0.607501674480911,0.11992599559005572,0.09267949319568278,0.022073718529324715,0.5108251023222146,0.15625234634060975,0.12745160192269067
"(0.45, 0.2, 0.15, 0.2)",0.45,0.2,0.15,0.2,0.044876088412592094,0.10247823174815807,0.14266577361018085,0.08171466845277964,31,0.6141995981245814,0.11964604481067394,0.09404035664007507,0.021532694624671018,0.507427471215868,0.15625095186480387,0.12873484677281716
"(0.35, 0.3, 0.2, 0.15)",0.35,0.3,0.2,0.15,0.046215673141326186,0.09645010046885466,0.14601473543201607,0.08124581379772271,31,0.6141995981245814,0.12032145486427095,0.09361801970905678,0.02170064791889224,0.5106745224950686,0.15624633879783484,0.1280548236522511
"(0.3, 0.45, 0.2, 0.05)",0.3,0.45,0.2,0.05,0.046215673141326186,0.09310113864701942,0.14601473543201607,0.08024112525117214,29,0.6028131279303416,0.11985219328773153,0.09314875645236978,0.022164092532308683,0.5105100055968413,0.15624572757553729,0.12681550347735704
"(0.7, 0.05, 0.05, 0.2)",0.7,0.05,0.05,0.2,0.043536503683858,0.10046885465505694,0.144675150703282,0.08084393837910248,31,0.6101808439383791,0.11973805285062941,0.09435825105782793,0.02153090416145799,0.5058646891761909,0.15623399016788897,0.12802306390801643
"(0.4, 0.3, 0.0, 0.3)",0.4,0.3,0.0,0.3,0.043536503683858,0.09912926992632284,0.14601473543201607,0.08070997990622907,31,0.6101808439383791,0.11985739576125724,0.09436884091975598,0.02106609141016603,0.4950515995806426,0.15622466953660746,0.12789440036610705
"(0.05, 0.45, 0.2, 0.3)",0.05,0.45,0.2,0.3,0.04420629604822505,0.09845947756195579,0.14601473543201607,0.08084393837910248,29,0.6068318821165438,0.11958818865457754,0.09361801970905678,0.021368851609465427,0.49912203784340353,0.15621635457072686,0.12765294823363088
"(0.7, 0.0, 0.0, 0.3)",0.7,0.0,0.0,0.3,0.041527126590756865,0.09979906229068988,0.1406563965170797,0.07883456128600133,30,0.5974547890154053,0.12004867409347349,0.09388810531264692,0.021240086614436184,0.5004794081589731,0.1562090696834875,0.12577861394232479
"(0.25, 0.4, 0.35, 0.0)",0.25,0.4,0.35,0.0,0.04688546550569324,0.09377093101138648,0.14601473543201607,0.08077695914266578,28,0.6041527126590757,0.11993237997345094,0.09221022993899577,0.02203821935866739,0.5114217170528849,0.15619154718675324,0.12688207411216368
"(0.25, 0.3, 0.35, 0.1)",0.25,0.3,0.35,0.1,0.04688546550569324,0.09511051574012057,0.14601473543201607,0.081178834561286,29,0.608171466845278,0.11987257330735335,0.09272641952135147,0.02190334368465417,0.5117203490878411,0.15618889760252336,0.12754204432196173
"(0.3, 0.3, 0.3, 0.1)",0.3,0.3,0.3,0.1,0.046215673141326186,0.09444072337575352,0.14534494306764903,0.08050904219691896,30,0.6095110515740121,0.12048092011756664,0.09324260910370719,0.022140817527018866,0.5110073193947504,0.15618460913023738,0.12713034674877255
"(0.6, 0.35, 0.05, 0.0)",0.6,0.35,0.05,0.0,0.046215673141326186,0.09310113864701942,0.14601473543201607,0.08024112525117214,35,0.6034829202947086,0.11967869709866949,0.09357109338338808,0.02203479539902293,0.5079869604710096,0.15618293099732938,0.12702667194286618
"(0.45, 0.2, 0.2, 0.15)",0.45,0.2,0.2,0.15,0.04554588077695914,0.10180843938379103,0.14333556597454788,0.08198258539852646,32,0.6182183523107837,0.11997519978161028,0.09389957766306897,0.02105664995742314,0.5117131358294296,0.15617482116505368,0.12893237423006093
"(0.45, 0.5, 0.0, 0.05)",0.45,0.5,0.0,0.05,0.044876088412592094,0.09444072337575352,0.14400535833891492,0.0795713328868051,32,0.5994641661085064,0.11973262722982685,0.09357109338338808,0.02163674345789239,0.5013861839265744,0.15616988189205,0.12635687957849914
"(0.2, 0.25, 0.2, 0.35)",0.2,0.25,0.2,0.35,0.042866711319490956,0.10381781647689216,0.14601473543201607,0.08178164768921634,33,0.6141995981245814,0.12023723457484561,0.09253871421867667,0.021927029883778894,0.49924447052905946,0.15615829965471306,0.12805100479855466
"(0.15, 0.45, 0.25, 0.15)",0.15,0.45,0.25,0.15,0.04554588077695914,0.09578030810448761,0.14132618888144674,0.0797722705961152,27,0.6034829202947086,0.12028078937360831,0.09324260910370719,0.021707463620360353,0.5066004575794247,0.1561519264773708,0.12639357514796878
"(0.05, 0.3, 0.6, 0.05)",0.05,0.3,0.6,0.05,0.048894842598794376,0.09845947756195579,0.1480241125251172,0.08359008707300737,30,0.6068318821165438,0.11880875674933175,0.08953542937587988,0.023101506089164132,0.5106275761457229,0.1561417761927975,0.1283578017609473
"(0.55, 0.15, 0.0, 0.3)",0.55,0.15,0.0,0.3,0.041527126590756865,0.10046885465505694,0.14333556597454788,0.0795713328868051,34,0.6121902210314802,0.12058367182036034,0.09562764456981665,0.021182038382371742,0.499184036901576,0.15614029383735173,0.12738515517171342
"(0.0, 0.35, 0.6, 0.05)",0.0,0.35,0.6,0.05,0.048894842598794376,0.09778968519758875,0.1480241125251172,0.08338914936369726,30,0.6061620897521768,0.11892480440715225,0.08948850305021117,0.023109951962982246,0.5069738300111806,0.1561338918331286,0.12813340088880285
"(0.25, 0.35, 0.1, 0.3)",0.25,0.35,0.1,0.3,0.042866711319490956,0.10046885465505694,0.14534494306764903,0.08064300066979235,31,0.6095110515740121,0.11977972038330369,0.09427498826841858,0.02071936841779989,0.4986375054314758,0.15613355745120353,0.12778049480400164
"(0.25, 0.25, 0.2, 0.3)",0.25,0.25,0.2,0.3,0.043536503683858,0.09912926992632284,0.14668452779638314,0.08084393837910248,31,0.6128600133958473,0.12011791729386685,0.09418113561708119,0.02137274941323607,0.5029439673791323,0.15612342147213282,0.12793450618764307
"(0.2, 0.4, 0.35, 0.05)",0.2,0.4,0.35,0.05,0.04688546550569324,0.09310113864701942,0.14668452779638314,0.08070997990622908,29,0.6034829202947086,0.11947703376416792,0.09291412482402628,0.021441927053719768,0.5107262509851193,0.15612163803820384,0.12716704231824222
"(0.15, 0.45, 0.2, 0.2)",0.15,0.45,0.2,0.2,0.04420629604822505,0.09778968519758875,0.14534494306764903,0.08050904219691896,30,0.6068318821165438,0.11992003080626605,0.09343031440638197,0.02174341859903297,0.5050757633025621,0.15611944788889442,0.12722419940010993
"(0.15, 0.3, 0.35, 0.2)",0.15,0.3,0.35,0.2,0.046215673141326186,0.09778968519758875,0.14601473543201607,0.08164768921634293,30,0.6115204286671132,0.11980016302212579,0.09277334584702018,0.02142713808090559,0.5082586009509364,0.15610646086191182,0.12803436213985303
"(0.15, 0.35, 0.4, 0.1)",0.15,0.35,0.4,0.1,0.04822505023442733,0.09444072337575352,0.14601473543201607,0.08164768921634293,29,0.6068318821165438,0.11947134339681717,0.09202252463632098,0.02179182632118208,0.5100146332736191,0.15610551261383904,0.1276589515345034
"(0.55, 0.35, 0.05, 0.05)",0.55,0.35,0.05,0.05,0.046215673141326186,0.09511051574012057,0.14601473543201607,0.08084393837910248,31,0.607501674480911,0.1195764805541275,0.09361801970905678,0.02148924325505536,0.5064076170420084,0.15610417761562173,0.12765294823363088
"(0.25, 0.45, 0.0, 0.3)",0.25,0.45,0.0,0.3,0.04420629604822505,0.09778968519758875,0.14601473543201607,0.08064300066979237,32,0.607501674480911,0.11932703802998382,0.09450961989676207,0.020332440416415888,0.4937319577853659,0.1560995974760206,0.1278978106181734
"(0.35, 0.45, 0.05, 0.15)",0.35,0.45,0.05,0.15,0.044876088412592094,0.09511051574012057,0.14266577361018085,0.07950435365036838,30,0.6061620897521768,0.12038045594068562,0.09427498826841858,0.021017902846636887,0.5015018928981998,0.15609799026243676,0.12664184778457768
"(0.35, 0.2, 0.1, 0.35)",0.35,0.2,0.1,0.35,0.041527126590756865,0.10247823174815807,0.14266577361018085,0.08004018754186203,33,0.6135298057602143,0.12085356496320535,0.09446269357109338,0.021894871165694364,0.5004399546104077,0.15609562842658192,0.12727153432740873
"(0.05, 0.25, 0.5, 0.2)",0.05,0.25,0.5,0.2,0.046215673141326186,0.09912926992632284,0.144675150703282,0.08178164768921635,29,0.6148693904889484,0.1197574587726126,0.0935710933833881,0.021256162376137828,0.5074250800468768,0.15609424458018073,0.1285671943809104
"(0.3, 0.25, 0.15, 0.3)",0.3,0.25,0.15,0.3,0.04219691895512391,0.10046885465505694,0.14601473543201607,0.08044206296048224,31,0.6121902210314802,0.12019849962969036,0.09455654622243079,0.02125356899627889,0.5020661077411323,0.15609030254666598,0.12772033607169764
"(0.1, 0.45, 0.25, 0.2)",0.1,0.45,0.25,0.2,0.04554588077695914,0.09645010046885466,0.14400535833891492,0.08050904219691896,28,0.6054922973878097,0.12013451018184859,0.09253871421867668,0.022006969487827818,0.5039771890836224,0.15608906487993446,0.12677839930625728
"(0.0, 0.65, 0.0, 0.35)",0.0,0.65,0.0,0.35,0.043536503683858,0.0971198928332217,0.14534494306764903,0.07997320830542531,30,0.5994641661085064,0.11898939961232524,0.09408728296574378,0.020633338979404826,0.4833660188297261,0.15608662448434646,0.1270168497882972
"(0.6, 0.3, 0.1, 0.0)",0.6,0.3,0.1,0.0,0.04688546550569324,0.09444072337575352,0.14735432016075017,0.08124581379772271,32,0.6061620897521768,0.1194484054198515,0.09263256687001407,0.021699231329510113,0.5101835794157925,0.1560861891897547,0.12756209723272974
"(0.35, 0.4, 0.15, 0.1)",0.35,0.4,0.15,0.1,0.044876088412592094,0.09578030810448761,0.14601473543201607,0.08037508372404555,29,0.6054922973878097,0.12028746182834078,0.09249178789300797,0.02195045710485297,0.5066494420037253,0.15608459489071885,0.12662097767054953
"(0.7, 0.1, 0.15, 0.05)",0.7,0.1,0.15,0.05,0.04420629604822505,0.10113864701942397,0.14534494306764903,0.08151373074346951,30,0.6115204286671132,0.11943042681450469,0.09371187236039419,0.021574537553229415,0.512865123716616,0.15607202943810433,0.1283696669236666
"(0.3, 0.45, 0.15, 0.1)",0.3,0.45,0.15,0.1,0.04554588077695914,0.09578030810448761,0.14400535833891492,0.08030810448760883,28,0.6034829202947086,0.11985211701363288,0.09286719849835759,0.02193889045188089,0.5065713880007251,0.15607138270621423,0.12674170373678761
"(0.1, 0.5, 0.1, 0.3)",0.1,0.5,0.1,0.3,0.042866711319490956,0.09778968519758875,0.14601473543201607,0.07997320830542531,29,0.6054922973878097,0.11973746305305659,0.09436884091975598,0.02090181123538271,0.4961896903454635,0.15607124721018845,0.1271576287653033
"(0.15, 0.25, 0.4, 0.2)",0.15,0.25,0.4,0.2,0.046215673141326186,0.09979906229068988,0.14333556597454788,0.08171466845277964,30,0.6115204286671132,0.1199087286505233,0.09235100891600188,0.02179968882635275,0.5092086733664003,0.15607083726123688,0.1278901729107806
"(0.05, 0.45, 0.5, 0.0)",0.05,0.45,0.5,0.0,0.04822505023442733,0.09645010046885466,0.14601473543201607,0.08225050234427328,31,0.6008037508372405,0.11912540770002582,0.08962928202721726,0.02296513529691578,0.5064426643952281,0.15606998843232167,0.1270651433578819
"(0.7, 0.0, 0.05, 0.25)",0.7,0.0,0.05,0.25,0.04219691895512391,0.10180843938379103,0.14266577361018085,0.08017414601473544,30,0.6021433355659745,0.11945844309189449,0.09351198871650213,0.021231382354042694,0.5030013774971359,0.1560670831299848,0.1269301403729865
"(0.6, 0.05, 0.2, 0.15)",0.6,0.05,0.2,0.15,0.04420629604822505,0.10046885465505694,0.14601473543201607,0.08144675150703282,29,0.6108506363027462,0.11972022343318474,0.09305490380103237,0.022014162471236613,0.5118916863990058,0.15606683139532185,0.127974203407549
"(0.3, 0.2, 0.25, 0.25)",0.3,0.2,0.25,0.25,0.042866711319490956,0.10046885465505694,0.144675150703282,0.08050904219691896,32,0.6115204286671132,0.12021515912188012,0.09413420929141247,0.02141398022657988,0.5076378753786093,0.15606324166443836,0.1275761468426252
"(0.6, 0.2, 0.15, 0.05)",0.6,0.2,0.15,0.05,0.044876088412592094,0.09778968519758875,0.14601473543201607,0.08097789685197589,30,0.6128600133958473,0.11992276126643722,0.09418113561708118,0.021448203584326843,0.5130657469542557,0.15606222391757663,0.12806846466051647
"(0.8, 0.05, 0.15, 0.0)",0.8,0.05,0.15,0.0,0.04554588077695914,0.09845947756195579,0.14601473543201607,0.08151373074346951,32,0.6034829202947086,0.11949084891768805,0.09113092444861567,0.023020335573855872,0.5130455758121638,0.1560476038412591,0.12707919296777737
"(0.4, 0.4, 0.1, 0.1)",0.4,0.4,0.1,0.1,0.044876088412592094,0.09578030810448761,0.144675150703282,0.08010716677829872,30,0.607501674480911,0.12025314710168125,0.09361801970905678,0.021544172588355007,0.5054348457664781,0.15604407256237174,0.12691617663282712
"(0.2, 0.4, 0.25, 0.15)",0.2,0.4,0.25,0.15,0.04554588077695914,0.09578030810448761,0.144675150703282,0.08044206296048226,28,0.6061620897521768,0.12027876658438,0.09249178789300797,0.021850680028559374,0.5081299740443465,0.1560424100285397,0.12668795690698625
"(0.1, 0.3, 0.5, 0.1)",0.1,0.3,0.5,0.1,0.04822505023442733,0.09645010046885466,0.144675150703282,0.08198258539852646,29,0.6095110515740121,0.11921318567408276,0.09253871421867668,0.021771627006447414,0.5099819769907519,0.15603847044584573,0.1282519425078648
"(0.2, 0.45, 0.3, 0.05)",0.2,0.45,0.3,0.05,0.046215673141326186,0.09176155391828533,0.14534494306764903,0.07970529135967849,30,0.6021433355659745,0.11979341996831383,0.09371187236039419,0.021264198194010164,0.507567347680703,0.15603314717329325,0.1265612275398756
"(0.15, 0.5, 0.15, 0.2)",0.15,0.5,0.15,0.2,0.04420629604822505,0.09645010046885466,0.14266577361018085,0.0795713328868051,29,0.6054922973878097,0.12014218803888795,0.09427498826841858,0.021231819023928716,0.5029052534243145,0.15602717045173087,0.12670882702101438
"(0.4, 0.2, 0.1, 0.3)",0.4,0.2,0.1,0.3,0.041527126590756865,0.10247823174815807,0.14400535833891492,0.08030810448760883,32,0.6115204286671132,0.12028570147093673,0.09432191459408729,0.021488186122022333,0.5000320642198898,0.15602669895552224,0.12746906178465248
"(0.3, 0.35, 0.2, 0.15)",0.3,0.35,0.2,0.15,0.044876088412592094,0.0971198928332217,0.144675150703282,0.08050904219691896,30,0.6095110515740121,0.1202289116561999,0.09343031440638197,0.021507792501445338,0.5086042359867914,0.15602645332020804,0.12722419940010993
"(0.3, 0.25, 0.45, 0.0)",0.3,0.25,0.45,0.0,0.047555257870060284,0.09645010046885466,0.15003348961821836,0.08271935699933021,29,0.6068318821165438,0.11915885191294211,0.09033317691224776,0.022770658815009927,0.5149047920169809,0.15602001505091462,0.1278859454554541
"(0.15, 0.3, 0.25, 0.3)",0.15,0.3,0.25,0.3,0.044876088412592094,0.10046885465505694,0.14601473543201607,0.08178164768921634,30,0.6148693904889484,0.11991305662529803,0.09310183012670108,0.021631189888145122,0.5029176818148983,0.15601521080452263,0.12833256275256688
"(0.35, 0.2, 0.45, 0.0)",0.35,0.2,0.45,0.0,0.04688546550569324,0.09912926992632284,0.15137307434695244,0.08345612860013396,30,0.608841259209645,0.11883497400948251,0.09009854528390426,0.022380757335616938,0.5159815498643481,0.15601418637012185,0.1285054012420861
"(0.75, 0.2, 0.05, 0.0)",0.75,0.2,0.05,0.0,0.04554588077695914,0.0971198928332217,0.14735432016075017,0.08137977227059612,32,0.6054922973878097,0.11956333778187431,0.09178789300797749,0.022057589115930674,0.5108068726548096,0.1560132119482877,0.12727371877458488
"(0.75, 0.05, 0.15, 0.05)",0.75,0.05,0.15,0.05,0.044876088412592094,0.10046885465505694,0.14266577361018085,0.0811118553248493,31,0.608171466845278,0.11950388579132194,0.09324260910370719,0.022312688084274307,0.5124047588965367,0.15601132564123316,0.1277331598767029
"(0.15, 0.25, 0.45, 0.15)",0.15,0.25,0.45,0.15,0.046215673141326186,0.0971198928332217,0.14735432016075017,0.08171466845277964,29,0.6141995981245814,0.11971138699106487,0.09343031440638197,0.021611399685080357,0.5092363309635095,0.15601127292834827,0.1284298256559706
"(0.55, 0.15, 0.1, 0.2)",0.55,0.15,0.1,0.2,0.04420629604822505,0.10046885465505694,0.14534494306764903,0.08131279303415942,33,0.6148693904889484,0.11967318721402523,0.09450961989676208,0.02120213862661652,0.5056263542197347,0.15601038162322345,0.12856760298254047
"(0.3, 0.3, 0.25, 0.15)",0.3,0.3,0.25,0.15,0.04554588077695914,0.09578030810448761,0.14601473543201607,0.08070997990622907,31,0.6135298057602143,0.12060699011238421,0.09343031440638197,0.02182000855640154,0.510338138891219,0.1560026563577721,0.12742513710942005
"(0.0, 0.3, 0.6, 0.1)",0.0,0.3,0.6,0.1,0.04822505023442733,0.0971198928332217,0.14601473543201607,0.08245144005358339,30,0.6041527126590757,0.11894946512725835,0.09042702956358517,0.022895272539622494,0.5088449052634085,0.15599151306377299,0.127664954835376
"(0.7, 0.05, 0.1, 0.15)",0.7,0.05,0.1,0.15,0.04420629604822505,0.09845947756195579,0.14534494306764903,0.08070997990622908,31,0.6101808439383791,0.1197456504485624,0.09412317818523744,0.022056804423603926,0.5098304748250352,0.15599009285665333,0.12777156899884778
"(0.0, 0.45, 0.55, 0.0)",0.0,0.45,0.55,0.0,0.04822505023442733,0.09979906229068988,0.144675150703282,0.08298727394507703,31,0.5981245813797723,0.11835255999079926,0.08873768183951197,0.02283762999113303,0.5043266271714202,0.15598998764866645,0.127356114864833
"(0.5, 0.25, 0.2, 0.05)",0.5,0.25,0.2,0.05,0.04554588077695914,0.0971198928332217,0.1480241125251172,0.08151373074346951,31,0.6135298057602143,0.11994694775748047,0.09310183012670108,0.021830379801418016,0.5136127112185452,0.1559821227002684,0.12806464580682006
"(0.75, 0.15, 0.1, 0.0)",0.75,0.15,0.1,0.0,0.04688546550569324,0.09912926992632284,0.14735432016075017,0.08265237776289351,31,0.6121902210314802,0.119260482644919,0.09178789300797748,0.02191990457172615,0.5129325143060205,0.1559782737570792,0.12854632426688226
"(0.3, 0.3, 0.4, 0.0)",0.3,0.3,0.4,0.0,0.04688546550569324,0.09444072337575352,0.15003348961821836,0.08178164768921635,29,0.608171466845278,0.11968677124038926,0.09145940872829658,0.022515848042276243,0.5136350171344989,0.1559724032669622,0.12751135205336464
"(0.3, 0.25, 0.1, 0.35)",0.3,0.25,0.1,0.35,0.04085733422638982,0.10314802411252512,0.14534494306764903,0.08044206296048226,32,0.6128600133958473,0.12057865781928419,0.09375879868606288,0.02212727239492309,0.49805580686064876,0.1559711181134208,0.1273214623035137
"(0.25, 0.4, 0.25, 0.1)",0.25,0.4,0.25,0.1,0.044876088412592094,0.09511051574012057,0.14601473543201607,0.08017414601473542,27,0.6068318821165438,0.12022208434841004,0.09319568277803848,0.02193341619519867,0.509609976591871,0.15596928943468313,0.12677198740375467
